#  E (eV)   dos(E)     Int dos(E) EFermi =    1.520 eV
  -3.700  0.4740E+01  0.3768E+01
  -3.690  0.2930E+01  0.3798E+01
  -3.680  0.3790E+01  0.3835E+01
  -3.670  0.4574E+01  0.3881E+01
  -3.660  0.2950E+01  0.3911E+01
  -3.650  0.3222E+01  0.3943E+01
  -3.640  0.4221E+01  0.3985E+01
  -3.630  0.4492E+01  0.4030E+01
  -3.620  0.6311E+01  0.4093E+01
  -3.610  0.4887E+01  0.4142E+01
  -3.600  0.1435E+01  0.4156E+01
  -3.590  0.1108E+01  0.4167E+01
  -3.580  0.2715E+01  0.4195E+01
  -3.570  0.4440E+01  0.4239E+01
  -3.560  0.3530E+01  0.4274E+01
  -3.550  0.2345E+01  0.4298E+01
  -3.540  0.1445E+01  0.4312E+01
  -3.530  0.3873E+00  0.4316E+01
  -3.520  0.9829E+00  0.4326E+01
  -3.510  0.6054E+00  0.4332E+01
  -3.500  0.2513E+00  0.4334E+01
  -3.490  0.1968E+01  0.4354E+01
  -3.480  0.3449E+01  0.4389E+01
  -3.470  0.1891E+01  0.4408E+01
  -3.460  0.1568E+01  0.4423E+01
  -3.450  0.2301E+01  0.4446E+01
  -3.440  0.2217E+01  0.4468E+01
  -3.430  0.2307E+01  0.4492E+01
  -3.420  0.2478E+01  0.4516E+01
  -3.410  0.1521E+01  0.4531E+01
  -3.400  0.5239E+00  0.4537E+01
  -3.390  0.2088E+01  0.4558E+01
  -3.380  0.2710E+01  0.4585E+01
  -3.370  0.1137E+01  0.4596E+01
  -3.360  0.9201E-01  0.4597E+01
  -3.350  0.8055E+00  0.4605E+01
  -3.340  0.2604E+01  0.4631E+01
  -3.330  0.2699E+01  0.4658E+01
  -3.320  0.8751E+00  0.4667E+01
  -3.310  0.1114E+01  0.4678E+01
  -3.300  0.3138E+01  0.4709E+01
  -3.290  0.3584E+01  0.4745E+01
  -3.280  0.1631E+01  0.4761E+01
  -3.270  0.2135E+01  0.4783E+01
  -3.260  0.2820E+01  0.4811E+01
